,name,brand,model,year,age,km_driven,torque_Nm,max_power_bhp,mileage_kmpl,selling_price,seller_type,owner,seats,engine,transmission,fuel,mileage,torque,dumpName
1745,Hyundai Verna Transform SX VGT CRDi AT BS III,Hyundai,Verna,2010,11,185000,235.3596,110.0,16.2,245000,Individual,Third_or_Above,5,1493 CC,Automatic,Diesel,16.2 kmpl,24 KGM at 1900-2750 RPM,Transform SX VGT CRDi AT BS III
1746,Hyundai Verna Transform CRDi VGT SX ABS,Hyundai,Verna,2010,11,190000,235.3596,110.0,16.2,250000,Individual,Third_or_Above,5,1493 CC,Manual,Diesel,16.2 kmpl,24 KGM at 1900-2750 RPM,Transform CRDi VGT SX ABS
1747,Hyundai Verna CRDi SX,Hyundai,Verna,2010,11,120000,235.3596,110.0,16.8,310000,Individual,Second,5,1493 CC,Manual,Diesel,16.8 kmpl,"24@ 1,900-2,750(kgm@ rpm)",CRDi SX
1748,Hyundai Verna 1.6 SX,Hyundai,Verna,2011,10,221889,259.8,126.32,22.32,400000,Dealer,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1749,Hyundai Verna 1.6 VGT CRDi,Hyundai,Verna,2011,10,80000,259.8,126.32,22.32,300000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 VGT CRDi
1750,Hyundai Verna Transform SX VGT CRDi,Hyundai,Verna,2011,10,110000,235.3596,110.0,16.2,300000,Individual,Second,5,1493 CC,Manual,Diesel,16.2 kmpl,24 KGM at 1900-2750 RPM,Transform SX VGT CRDi
1751,Hyundai Verna Transform SX VTVT,Hyundai,Verna,2011,10,60000,137.2931,103.2,16.2,400000,Individual,First,5,1599 CC,Manual,Petrol,16.2 kmpl,14.9 KGM at 3000 RPM,Transform SX VTVT
1752,Hyundai Verna 1.6 SX,Hyundai,Verna,2011,10,80000,259.8,126.32,22.32,475000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1753,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2011,10,80000,259.9,126.3,22.32,440000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1754,Hyundai Verna Transform VTVT,Hyundai,Verna,2011,10,80000,137.2931,103.2,16.2,380000,Individual,Second,5,1599 CC,Manual,Petrol,16.2 kmpl,14.9 KGM at 3000 RPM,Transform VTVT
1755,Hyundai Verna Transform CRDi VGT SX ABS,Hyundai,Verna,2011,10,70000,235.3596,110.0,16.2,400000,Individual,Third_or_Above,5,1493 CC,Manual,Diesel,16.2 kmpl,24 KGM at 1900-2750 RPM,Transform CRDi VGT SX ABS
1756,Hyundai Verna 1.6 VGT CRDi,Hyundai,Verna,2011,10,100000,259.8,126.32,22.32,400000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 VGT CRDi
1757,Hyundai Verna 1.6 SX,Hyundai,Verna,2011,10,80000,259.8,126.32,22.32,500000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1758,Hyundai Verna 1.6 SX,Hyundai,Verna,2011,10,96000,259.8,126.32,22.32,450000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1759,Hyundai Verna 1.6 SX,Hyundai,Verna,2011,10,96000,259.8,126.32,22.32,450000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1760,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2011,10,35000,259.8,126.32,22.32,375000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1761,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2011,10,35000,259.8,126.32,22.32,375000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1762,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2011,10,80000,259.8,126.32,22.32,360000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1763,Hyundai Verna 1.6 SX,Hyundai,Verna,2011,10,80000,259.8,126.32,22.32,475000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1764,Hyundai Verna Transform SX VGT CRDi,Hyundai,Verna,2011,10,90000,235.3596,110.0,16.2,260000,Individual,Third_or_Above,5,1493 CC,Manual,Diesel,16.2 kmpl,24 KGM at 1900-2750 RPM,Transform SX VGT CRDi
1765,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2011,10,153000,259.8,126.32,22.32,390000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1766,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2011,10,157000,259.9,126.3,22.32,360000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1767,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2011,10,157000,259.9,126.3,22.32,380000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1768,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2011,10,108000,259.9,126.3,22.32,450000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1769,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2011,10,100000,259.9,126.3,22.32,450000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1770,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2011,10,128000,259.8,126.32,22.32,450000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1771,Hyundai Verna S,Hyundai,Verna,2012,9,60000,144.15,113.42,17.7,415000,Dealer,First,5,1497 CC,Manual,Petrol,17.7 kmpl,144.15nm@ 4500rpm,S
1772,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,120000,259.8,126.32,22.32,450000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1773,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,120000,259.8,126.32,22.32,395000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1774,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2012,9,138000,259.8,126.32,22.32,400000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1775,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,60000,259.8,126.32,22.32,450000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1776,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,100000,259.8,126.32,22.32,390000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1777,Hyundai Verna S,Hyundai,Verna,2012,9,60000,144.15,113.42,17.7,415000,Dealer,First,5,1497 CC,Manual,Petrol,17.7 kmpl,144.15nm@ 4500rpm,S
1778,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2012,9,80000,259.8,126.32,22.32,415000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1779,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2012,9,80000,259.8,126.32,22.32,440000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1780,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2012,9,77000,259.8,126.32,22.32,432000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1781,Hyundai Verna SX,Hyundai,Verna,2012,9,60000,144.15,113.42,17.7,355000,Dealer,First,5,1497 CC,Manual,Petrol,17.7 kmpl,144.15nm@ 4500rpm,SX
1782,Hyundai Verna SX Opt,Hyundai,Verna,2012,9,57000,144.15,113.42,17.7,434999,Dealer,First,5,1497 CC,Manual,Petrol,17.7 kmpl,144.15nm@ 4500rpm,SX Opt
1783,Hyundai Verna 1.4 CRDi,Hyundai,Verna,2012,9,182000,219.7,88.7,24.8,400000,Individual,Second,5,1396 CC,Manual,Diesel,24.8 kmpl,219.7Nm@ 1750-2750rpm,1.4 CRDi
1784,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2012,9,70000,259.8,126.32,22.32,459999,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1785,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,100000,259.8,126.32,22.32,360000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1786,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,100000,259.8,126.32,22.32,420000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1787,Hyundai Verna SX CRDi AT,Hyundai,Verna,2012,9,90000,259.8,126.32,19.08,500000,Individual,First,5,1582 CC,Automatic,Diesel,19.08 kmpl,259.8Nm@ 1900-2750rpm,SX CRDi AT
1788,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2012,9,100000,259.9,126.3,22.32,409999,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1789,Hyundai Verna 1.6 SX CRDI (O) AT,Hyundai,Verna,2012,9,66657,259.8,126.32,22.32,549000,Dealer,First,5,1582 CC,Automatic,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDI (O) AT
1790,Hyundai Verna 1.6 VGT CRDi,Hyundai,Verna,2012,9,100000,259.8,126.32,22.32,425000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 VGT CRDi
1791,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,72000,259.8,126.32,22.32,450000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1792,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2012,9,103655,259.9,126.3,22.32,400000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1793,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,146000,259.8,126.32,22.32,465000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1794,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,100000,259.8,126.32,22.32,450000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1795,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2012,9,70000,259.8,126.32,22.32,500000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1796,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2012,9,150000,259.8,126.32,22.32,450000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1797,Hyundai Verna 1.6 SX VTVT AT,Hyundai,Verna,2012,9,83000,154.9,121.3,15.74,475000,Individual,First,5,1591 CC,Automatic,Petrol,15.74 kmpl,154.9Nm@ 4200rpm,1.6 SX VTVT AT
1798,Hyundai Verna 1.6 SX VTVT AT,Hyundai,Verna,2012,9,83000,154.9,121.3,15.74,475000,Individual,First,5,1591 CC,Automatic,Petrol,15.74 kmpl,154.9Nm@ 4200rpm,1.6 SX VTVT AT
1799,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2012,9,110000,259.8,126.32,22.32,590000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1800,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,120000,259.8,126.32,22.32,350000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1801,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,200000,259.8,126.32,22.32,450000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1802,Hyundai Verna 1.6 SX,Hyundai,Verna,2012,9,128000,259.8,126.32,22.32,450000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1803,Hyundai Verna 1.6 SX,Hyundai,Verna,2013,8,150000,259.8,126.32,22.32,522000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1804,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2013,8,92500,259.9,126.3,22.32,530000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1805,Hyundai Verna 1.6 SX VTVT (O),Hyundai,Verna,2013,8,50000,154.9,121.3,17.1,500000,Individual,Second,5,1591 CC,Manual,Petrol,17.1 kmpl,154.9Nm@ 4200rpm,1.6 SX VTVT (O)
1806,Hyundai Verna 1.6 CRDi EX AT,Hyundai,Verna,2013,8,75000,259.9,126.3,22.32,525000,Individual,First,5,1582 CC,Automatic,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDi EX AT
1807,Hyundai Verna 1.6 SX,Hyundai,Verna,2013,8,69000,259.8,126.32,22.32,420000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1808,Hyundai Verna 1.4 CX,Hyundai,Verna,2013,8,50000,219.9,88.7,23.5,550000,Individual,First,5,1396 CC,Manual,Diesel,23.5 kmpl,219.9Nm@ 1750-2750rpm,1.4 CX
1809,Hyundai Verna 1.6 CRDi EX MT,Hyundai,Verna,2013,8,87185,259.9,126.3,22.32,445000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDi EX MT
1810,Hyundai Verna 1.6 SX,Hyundai,Verna,2013,8,87000,259.8,126.32,22.32,500000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1811,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2013,8,70000,259.8,126.32,22.32,500000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1812,Hyundai Verna 1.6 SX,Hyundai,Verna,2013,8,88000,259.8,126.32,22.32,520000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1813,Hyundai Verna 1.6 VTVT,Hyundai,Verna,2013,8,50000,154.9,121.3,17.01,450000,Individual,Third_or_Above,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT
1814,Hyundai Verna 1.6 SX,Hyundai,Verna,2013,8,80000,259.8,126.32,22.32,425000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1815,Hyundai Verna 1.6 SX,Hyundai,Verna,2013,8,76460,259.8,126.32,22.32,700000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1816,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2013,8,125000,259.9,126.3,22.32,475000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1817,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2013,8,80000,259.8,126.32,22.32,580000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1818,Hyundai Verna 1.6 VTVT,Hyundai,Verna,2013,8,70000,154.9,121.3,17.01,400000,Individual,First,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT
1819,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2013,8,80000,259.9,126.3,22.32,500000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1820,Hyundai Verna 1.6 VTVT,Hyundai,Verna,2013,8,50000,154.9,121.3,17.01,450000,Individual,Third_or_Above,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT
1821,Hyundai Verna 1.6 SX,Hyundai,Verna,2013,8,80000,259.8,126.32,22.32,459999,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1822,Hyundai Verna 1.6 CRDi EX AT,Hyundai,Verna,2013,8,120000,259.9,126.3,22.32,509999,Individual,Second,5,1582 CC,Automatic,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDi EX AT
1823,Hyundai Verna 1.6 SX VTVT AT,Hyundai,Verna,2013,8,100000,154.9,121.3,15.74,450000,Individual,Second,5,1591 CC,Automatic,Petrol,15.74 kmpl,154.9Nm@ 4200rpm,1.6 SX VTVT AT
1824,Hyundai Verna SX Diesel,Hyundai,Verna,2013,8,80000,250.06,113.42,25.0,550000,Dealer,First,5,1493 CC,Manual,Diesel,25.0 kmpl,250.06nm@ 1500-2750rpm,SX Diesel
1825,Hyundai Verna SX Diesel,Hyundai,Verna,2013,8,80000,250.06,113.42,25.0,550000,Dealer,First,5,1493 CC,Manual,Diesel,25.0 kmpl,250.06nm@ 1500-2750rpm,SX Diesel
1826,Hyundai Verna 1.6 SX VTVT (O),Hyundai,Verna,2014,7,70000,154.9,121.3,17.1,500000,Individual,First,5,1591 CC,Manual,Petrol,17.1 kmpl,154.9Nm@ 4200rpm,1.6 SX VTVT (O)
1827,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2014,7,70000,259.8,126.32,22.32,535000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1828,Hyundai Verna 1.6 CRDI,Hyundai,Verna,2014,7,56000,259.9,126.3,22.32,580000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDI
1829,Hyundai Verna 1.4 CRDi,Hyundai,Verna,2014,7,110000,219.7,88.7,24.8,459999,Individual,Second,5,1396 CC,Manual,Diesel,24.8 kmpl,219.7Nm@ 1750-2750rpm,1.4 CRDi
1830,Hyundai Verna 1.6 SX,Hyundai,Verna,2014,7,106000,259.8,126.32,22.32,575000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1831,Hyundai Verna 1.6 SX,Hyundai,Verna,2014,7,117000,259.8,126.32,22.32,700000,Dealer,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1832,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2014,7,29340,259.8,126.32,22.32,755000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1833,Hyundai Verna 1.6 SX,Hyundai,Verna,2014,7,80000,259.8,126.32,22.32,545000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1834,Hyundai Verna 1.6 SX,Hyundai,Verna,2014,7,80000,259.8,126.32,22.32,700000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1835,Hyundai Verna 1.6 SX CRDI (O) AT,Hyundai,Verna,2014,7,125000,259.8,126.32,22.32,736000,Individual,First,5,1582 CC,Automatic,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDI (O) AT
1836,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2014,7,125000,259.8,126.32,22.32,600000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1837,Hyundai Verna 1.6 SX,Hyundai,Verna,2014,7,100000,259.8,126.32,22.32,545000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1838,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2014,7,120000,259.8,126.32,22.32,575000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1839,Hyundai Verna 1.4 VTVT,Hyundai,Verna,2014,7,40000,135.3,105.5,17.43,550000,Individual,First,5,1396 CC,Manual,Petrol,17.43 kmpl,135.3Nm@ 5000rpm,1.4 VTVT
1840,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2014,7,150360,259.8,126.32,22.32,645000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1841,Hyundai Verna 1.6 SX,Hyundai,Verna,2014,7,83000,259.8,126.32,22.32,650000,Individual,Third_or_Above,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX
1842,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2014,7,70000,259.8,126.32,22.32,625000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1843,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2014,7,80000,259.8,126.32,22.32,525000,Individual,Second,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1844,Hyundai Verna 1.4 VTVT,Hyundai,Verna,2014,7,33400,135.3,105.5,17.43,500000,Individual,First,5,1396 CC,Manual,Petrol,17.43 kmpl,135.3Nm@ 5000rpm,1.4 VTVT
1845,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2014,7,125000,259.8,126.32,22.32,600000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1846,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2014,7,60000,259.8,126.32,22.32,730000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1847,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,2014,7,60000,259.8,126.32,22.32,730000,Individual,First,5,1582 CC,Manual,Diesel,22.32 kmpl,259.8Nm@ 1900-2750rpm,1.6 SX CRDi (O)
1848,Hyundai Verna 1.6 CRDi S,Hyundai,Verna,2015,6,119000,259.9,126.2,23.9,560000,Individual,First,5,1582 CC,Manual,Diesel,23.9 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDi S
1849,Hyundai Verna 1.4 VTVT,Hyundai,Verna,2015,6,50000,135.3,105.5,17.43,465000,Individual,Second,5,1396 CC,Manual,Petrol,17.43 kmpl,135.3Nm@ 5000rpm,1.4 VTVT
1850,Hyundai Verna 1.6 VTVT S Option,Hyundai,Verna,2015,6,25000,154.9,121.4,17.01,700000,Individual,First,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT S Option
1851,Hyundai Verna 1.6 VTVT S Option,Hyundai,Verna,2015,6,20000,154.9,121.4,17.01,625000,Individual,First,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT S Option
1852,Hyundai Verna 1.4 CRDi,Hyundai,Verna,2015,6,60000,219.7,88.7,24.8,600000,Individual,Second,5,1396 CC,Manual,Diesel,24.8 kmpl,219.7Nm@ 1750-2750rpm,1.4 CRDi
1853,Hyundai Verna 1.4 CRDi,Hyundai,Verna,2015,6,248000,219.7,88.7,24.8,525000,Individual,First,5,1396 CC,Manual,Diesel,24.8 kmpl,219.7Nm@ 1750-2750rpm,1.4 CRDi
1854,Hyundai Verna 1.6 VTVT S,Hyundai,Verna,2015,6,40000,154.9,121.3,17.01,650000,Individual,First,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT S
1855,Hyundai Verna 1.6 CRDi S,Hyundai,Verna,2015,6,80000,259.9,126.2,23.9,600000,Individual,Second,5,1582 CC,Manual,Diesel,23.9 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDi S
1856,Hyundai Verna 1.6 CRDi SX,Hyundai,Verna,2015,6,23000,259.9,126.2,23.9,575000,Individual,First,5,1582 CC,Manual,Diesel,23.9 kmpl,259.9Nm@ 1900-2750rpm,1.6 CRDi SX
1857,Hyundai Verna 1.6 VTVT SX,Hyundai,Verna,2015,6,35000,154.9,121.3,17.01,795000,Individual,First,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT SX
1858,Hyundai Verna SX Opt,Hyundai,Verna,2015,6,35000,144.15,113.42,17.7,540000,Dealer,Second,5,1497 CC,Manual,Petrol,17.7 kmpl,144.15nm@ 4500rpm,SX Opt
1859,Hyundai Verna 1.6 VTVT S Option,Hyundai,Verna,2015,6,25000,154.9,121.4,17.01,700000,Individual,First,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT S Option
1860,Hyundai Verna 1.6 CRDi S Option,Hyundai,Verna,2015,6,80000,259.8,126.32,23.9,600000,Individual,First,5,1582 CC,Manual,Diesel,23.9 kmpl,259.8Nm@ 1900-2750rpm,1.6 CRDi S Option
1861,Hyundai Verna 1.6 VTVT SX,Hyundai,Verna,2015,6,35000,154.9,121.3,17.01,795000,Individual,First,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT SX
1862,Hyundai Verna 1.6 VTVT S Option,Hyundai,Verna,2016,5,20000,154.9,121.4,17.01,760000,Individual,First,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT S Option
1863,Hyundai Verna 1.6 VTVT SX,Hyundai,Verna,2016,5,25000,154.9,121.3,17.01,749000,Individual,First,5,1591 CC,Manual,Petrol,17.01 kmpl,154.9Nm@ 4200rpm,1.6 VTVT SX
1864,Hyundai Verna 1.4 CRDi,Hyundai,Verna,2016,5,40000,219.7,88.7,24.8,710000,Individual,First,5,1396 CC,Manual,Diesel,24.8 kmpl,219.7Nm@ 1750-2750rpm,1.4 CRDi
