,selling_price,age,km_driven,torque_Nm,max_power_bhp,mileage_kmpl,brand_type_2,seller_Individual,owner_Second,owner_Third_or_Above,transmission_Manual,fuel_Gas,fuel_Petrol
1563,270000,4,50000,74.5,55.2,21.1,0,1,0,0,1,0,1
1564,300000,4,15151,74.5,55.2,21.1,0,1,1,0,1,0,1
1565,350000,4,20000,74.5,55.2,21.1,0,1,0,0,1,0,1
1566,310000,4,15000,74.5,55.2,21.1,0,1,1,0,1,0,1
1567,250000,4,35000,94.14,68.05,20.3,0,1,1,0,1,0,1
1568,310000,4,25000,74.5,55.2,21.1,0,1,0,0,1,0,1
1569,340000,4,30000,74.5,55.2,21.1,0,1,0,0,1,0,1
1570,339000,4,25000,94.14,68.05,20.3,0,1,0,0,1,0,1
1571,270000,4,26442,94.14,68.05,20.3,0,1,0,0,1,0,1
1572,300000,4,10000,74.5,55.2,21.1,0,1,0,0,1,0,1
1573,254999,4,34000,74.5,55.2,21.1,0,1,0,0,1,0,1
1574,350000,4,26263,74.5,55.2,21.1,0,1,0,0,1,0,1
1575,444000,3,15000,74.5,55.2,21.1,0,1,0,0,1,0,1
1576,325000,3,10000,74.5,55.2,21.1,0,1,0,0,1,0,1
1577,330000,3,70000,94.14,68.05,20.3,0,1,0,0,1,0,1
1578,380000,3,25000,74.5,55.2,21.1,0,1,0,0,1,0,1
1579,350000,3,25000,94.14,68.05,20.3,0,1,0,0,1,0,1
1580,340000,3,120000,94.14,68.05,20.3,0,1,0,0,1,0,1
1581,299000,3,33000,74.5,55.2,21.1,0,1,0,0,1,0,1
1582,350000,3,25000,74.5,55.2,21.1,0,1,0,0,1,0,1
1583,350000,3,10000,94.14,68.05,20.3,0,1,1,0,1,0,1
1584,350000,3,10000,94.14,68.05,20.3,0,1,1,0,1,0,1
1585,155000,15,110000,245.16626000000002,112.2,14.9,0,1,0,1,1,0,0
1586,175000,15,25000,156.9064,127.0,13.0,0,1,0,1,1,0,1
1587,140000,15,120000,156.9064,127.0,13.1,0,1,0,0,0,0,1
1588,550000,9,95000,177.5,147.5,16.3,0,1,0,0,1,0,1
1589,690000,8,68000,177.5,147.5,14.5,0,0,0,0,0,0,1
1590,700000,8,120000,259.87,126.24,22.7,0,1,0,0,1,0,0
1591,550000,8,50000,177.5,147.5,16.3,0,1,1,0,1,0,1
1592,511000,8,90000,177.5,147.5,16.3,0,1,1,0,1,0,1
1593,615000,8,120000,259.87,126.24,22.7,0,1,0,0,1,0,0
1594,650000,8,64000,250.0,113.42,14.62,0,0,0,0,0,0,0
1595,900000,6,145000,259.88,126.2,22.7,0,1,0,0,1,0,0
1596,869999,6,120000,259.88,126.2,22.7,0,1,0,0,1,0,0
1597,805000,5,49900,177.5,147.5,16.3,0,0,0,0,1,0,1
1598,805000,5,49900,177.5,147.5,16.3,0,0,0,0,1,0,1
1599,65000,16,86000,115.0,83.0,15.3,0,1,0,0,1,0,1
1600,65000,16,85000,115.0,83.0,15.3,0,1,0,0,1,0,1
1601,95000,16,120000,115.0,83.0,15.3,0,1,0,1,1,0,1
1602,130000,16,50000,115.0,83.0,15.3,0,1,1,0,1,0,1
1603,150000,16,89000,115.0,83.0,15.3,0,1,1,0,1,0,1
1604,90000,15,100000,115.0,83.0,15.3,0,1,0,1,1,0,1
1605,81000,15,100000,115.0,83.0,15.3,0,1,0,1,1,0,1
1606,120000,14,110000,115.0,83.0,15.3,0,1,1,0,1,0,1
1607,65000,14,70000,98.0665,66.6,15.0,0,1,0,1,1,0,1
1608,110000,13,120000,107.87315,82.9,14.2,0,1,1,0,1,0,1
1609,155000,13,60000,98.0665,66.6,15.0,0,1,0,1,1,0,1
1610,175000,13,61000,235.3596,110.0,17.1,0,0,1,0,1,0,0
1611,150000,12,110000,235.3596,110.0,17.1,0,1,1,0,1,0,0
1612,825000,10,125000,420.7,194.3,14.66,0,1,1,0,1,0,0
1613,1200000,10,62000,436.4,194.3,11.72,0,1,1,0,0,0,0
1614,900000,7,80000,436.39,194.3,13.01,0,1,1,0,0,0,0
1615,1050000,7,146000,436.39,194.3,13.01,0,1,1,0,0,0,0
1616,1100000,7,80000,420.7,194.3,14.74,0,1,0,0,1,0,0
1617,95000,14,100000,88.25985,63.0,17.8,0,1,1,0,1,0,1
1618,150000,14,60000,96.1,62.1,17.92,0,1,0,1,1,0,1
1619,140000,14,80000,88.25985,63.0,17.8,0,1,1,0,1,0,1
1620,120000,14,120000,88.25985,63.0,17.8,0,1,0,0,1,0,1
1621,110000,14,75000,88.25985,63.0,17.8,0,1,1,0,1,0,1
1622,165000,14,90000,88.25985,63.0,17.8,0,1,0,1,1,0,1
1623,120000,14,120000,88.25985,63.0,17.8,0,1,1,0,1,0,1
1624,105000,13,128000,96.1,62.0,0.0,0,1,0,0,1,0,1
1625,114999,13,80000,96.1,62.1,17.92,0,1,1,0,1,0,1
1626,140000,13,80000,96.1,62.1,17.92,0,1,0,1,1,0,1
1627,175000,13,40000,96.1,62.0,0.0,0,1,0,0,1,0,1
1628,110000,13,80000,88.25985,63.0,17.8,0,1,0,1,1,0,1
1629,120000,13,191000,96.1,62.1,17.92,0,1,0,0,1,0,1
1630,135000,12,80000,96.1,62.1,17.92,0,1,1,0,1,0,1
1631,114999,12,90000,96.1,62.1,17.92,0,1,0,1,1,0,1
1632,120000,12,90000,96.1,62.0,0.0,0,1,1,0,1,0,1
1633,150000,12,90000,96.1,62.1,17.92,0,1,0,0,1,0,1
1634,150000,12,77000,96.1,62.1,17.92,0,1,0,0,1,0,1
1635,180000,12,80000,96.1,62.1,17.92,0,1,1,0,1,0,1
1636,150000,12,77000,96.1,62.1,17.92,0,1,0,0,1,0,1
1637,150000,11,60000,96.1,62.1,17.92,0,1,0,1,1,0,1
1638,160000,11,65000,96.1,62.1,17.92,0,1,1,0,1,0,1
1639,110000,11,80000,96.1,62.1,0.0,0,1,1,0,1,0,1
1640,150000,11,70000,96.1,62.1,13.45,0,1,0,1,1,1,0
1641,200000,11,90000,96.1,62.1,17.92,0,1,0,0,1,0,1
1642,200000,11,80000,96.1,62.1,13.45,0,1,1,0,1,1,0
1643,180000,11,55000,96.1,62.1,17.92,0,1,0,1,1,0,1
1644,150000,11,110000,96.1,62.0,0.0,0,1,0,0,1,0,1
1645,165000,11,56000,96.1,62.1,17.92,0,1,0,1,1,0,1
1646,245000,11,86000,96.1,62.1,17.92,0,1,1,0,1,0,1
1647,110000,11,80000,96.1,62.1,0.0,0,1,1,0,1,0,1
1648,165000,10,75000,96.1,62.1,17.92,0,1,0,0,1,0,1
1649,250000,10,100000,96.1,62.1,13.45,0,1,1,0,1,1,0
1650,185000,10,170000,96.1,62.1,11.88,0,1,0,0,1,1,0
1651,170000,10,50000,96.1,62.1,17.92,0,1,0,1,1,0,1
1652,156000,10,110000,96.1,62.1,17.92,0,1,1,0,1,0,1
1653,210000,10,50000,96.1,62.1,17.92,0,1,1,0,1,0,1
1654,140000,10,60000,96.1,62.1,17.92,0,1,0,1,1,0,1
1655,150000,10,40000,96.1,62.0,0.0,0,1,0,1,1,0,1
1656,191000,10,70000,96.1,62.1,13.45,0,1,0,0,1,1,0
1657,175000,9,60000,88.25985,63.0,17.8,0,1,1,0,1,1,0
1658,185000,9,70000,96.1,62.1,13.45,0,1,1,0,1,1,0
1659,350000,9,80000,96.1,62.1,17.92,0,1,0,0,1,0,1
1660,300000,9,40000,96.1,62.1,17.92,0,1,1,0,1,0,1
1661,300000,9,40000,96.1,62.1,17.92,0,1,1,0,1,0,1
1662,180000,9,70000,96.1,62.1,17.92,0,1,0,0,1,0,1
1663,200000,9,90000,96.1,62.1,17.92,0,1,1,0,1,0,1
1664,200000,8,90000,96.1,62.1,17.92,0,1,0,0,1,0,1
1665,184000,8,15000,96.1,62.1,0.0,0,1,0,0,1,0,1
1666,187000,8,120000,96.1,62.1,17.92,0,1,1,0,1,0,1
1667,180000,8,65000,96.1,62.1,17.92,0,1,0,0,1,0,1
1668,220000,8,80000,96.1,62.1,17.92,0,1,0,0,1,0,1
1669,195000,8,50000,96.1,62.1,17.92,0,1,1,0,1,0,1
1670,187000,8,120000,96.1,62.1,17.92,0,1,1,0,1,0,1
1671,238000,7,60000,96.1,62.1,17.92,0,1,0,0,1,0,1
1672,220000,7,40000,96.1,62.1,17.92,0,1,0,0,1,0,1
1673,300000,6,85000,96.1,62.1,13.45,0,1,0,0,1,1,0
1674,540000,3,7000,99.0,68.0,20.3,0,0,0,0,1,0,1
1675,490000,3,7000,99.0,68.0,20.3,0,1,0,0,1,0,1
1676,565000,3,10000,99.0,68.0,20.3,0,1,0,0,0,0,1
1677,500000,3,25000,99.0,68.0,20.3,0,1,0,0,1,0,1
1678,475000,3,7800,99.0,68.0,20.3,0,1,0,0,1,0,1
1679,575000,3,30000,99.0,68.0,20.3,0,1,0,0,1,0,1
1680,540000,3,7000,99.0,68.0,20.3,0,0,0,0,1,0,1
1681,466000,2,25000,99.0,68.0,20.3,0,1,0,1,0,0,1
1682,450000,2,10000,99.0,68.0,20.3,0,1,0,0,1,0,1
1683,434999,2,19500,99.07,68.07,20.3,0,0,0,0,1,0,1
1684,499000,2,5000,99.0,68.0,20.3,0,1,0,0,0,0,1
1685,399000,2,4000,99.0,68.0,20.3,0,1,0,0,1,0,1
1686,420000,2,20000,99.0,68.0,20.3,0,1,1,0,1,0,1
1687,458000,2,30000,99.0,68.0,20.3,0,1,0,0,1,0,1
1688,509999,2,5000,99.0,68.0,20.3,0,1,0,0,1,0,1
1689,500000,2,5000,99.0,68.0,20.3,0,1,0,0,1,0,1
1690,434999,2,19500,99.07,68.07,20.3,0,0,0,0,1,0,1
1691,425000,2,15000,99.0,68.0,20.3,0,1,0,0,1,0,1
1692,521000,2,3010,99.0,68.0,20.3,0,1,0,0,0,0,1
1693,500000,2,5000,99.0,68.0,20.3,0,1,0,0,1,0,1
1694,420000,2,30000,99.0,68.0,20.3,0,1,0,0,1,0,1
1695,466000,2,25000,99.0,68.0,20.3,0,1,0,1,0,0,1
1696,430000,2,18500,99.0,68.0,20.3,0,1,0,0,1,0,1
1697,500000,1,1000,99.07,68.07,20.3,0,1,0,0,1,0,1
1698,168000,13,50000,225.55295,165.0,11.0,0,1,0,0,0,0,1
1699,330000,12,180000,323.61945,142.0,13.6,0,1,0,0,1,0,0
1700,500000,11,120000,313.8128,150.0,11.8,0,1,1,0,1,0,0
1701,550000,9,330000,250.0,198.25,13.44,0,1,1,0,1,0,1
1702,525000,9,70000,250.0,198.25,13.44,0,1,1,0,1,0,1
1703,500000,9,330000,250.0,198.25,13.44,0,1,1,0,1,0,1
1704,1125000,2,3500,171.6,118.35,18.15,0,0,0,0,0,0,1
1705,1125000,2,3500,171.6,118.35,18.15,0,0,0,0,0,0,1
1706,1150000,2,2286,171.6,118.35,18.15,0,0,0,0,0,0,1
1707,170000,15,110000,137.2931,103.2,13.9,0,1,0,1,1,0,1
1708,170000,15,90000,137.2931,103.2,13.9,0,1,0,1,1,0,1
1709,135000,15,120000,235.3596,110.0,16.8,0,1,1,0,1,0,0
1710,185000,14,90000,235.3596,110.0,16.8,0,1,0,1,1,0,0
1711,170000,14,120000,235.3596,110.0,16.8,0,1,1,0,1,0,0
1712,240000,14,110000,235.3596,110.0,18.1,0,1,0,0,1,0,0
1713,220000,14,108000,137.2931,103.2,13.9,0,1,0,1,1,0,1
1714,185000,14,120000,235.3596,110.0,16.8,0,1,0,1,1,0,0
1715,180000,14,150000,235.3596,110.0,18.1,0,1,1,0,1,0,0
1716,250000,14,110000,235.3596,110.0,18.1,0,1,1,0,1,0,0
1717,245000,14,121000,235.3596,110.0,18.1,0,1,1,0,1,0,0
1718,245000,14,120000,235.3596,110.0,18.1,0,1,1,0,1,0,0
1719,212000,14,58000,235.3596,110.0,16.8,0,0,1,0,1,0,0
1720,135000,14,119000,235.3596,110.0,16.8,0,1,0,1,1,0,0
1721,220000,13,85000,235.3596,110.0,16.8,0,1,1,0,1,0,0
1722,120000,13,120000,235.3596,110.0,16.8,0,1,1,0,1,0,0
1723,160000,13,100000,137.2931,103.2,13.9,0,1,0,1,1,0,1
1724,245000,13,127000,235.3596,110.0,16.8,0,1,1,0,1,0,0
1725,250000,13,110000,235.3596,110.0,18.1,0,1,1,0,1,0,0
1726,120000,13,120000,235.3596,110.0,16.8,0,1,1,0,1,0,0
1727,114999,13,55000,137.2931,103.2,13.9,0,1,1,0,1,0,1
1728,275000,13,52000,137.2931,103.2,13.9,0,1,1,0,1,0,1
1729,114999,13,55000,137.2931,103.2,13.9,0,1,1,0,1,0,1
1730,160000,13,100000,137.2931,103.2,13.9,0,1,0,1,1,0,1
1731,260000,13,120000,137.2931,103.2,13.9,0,1,1,0,1,0,1
1732,150000,13,120000,235.3596,110.0,18.1,0,1,1,0,1,0,0
1733,340000,12,214000,137.2931,103.2,13.9,0,1,1,0,1,0,1
1734,340000,12,214000,235.3596,110.0,16.8,0,1,1,0,1,0,0
1735,280000,12,120000,235.3596,110.0,18.1,0,1,0,0,1,0,0
1736,210000,12,90000,235.3596,110.0,18.1,0,1,1,0,1,0,0
1737,375000,12,100000,235.3596,110.0,18.1,0,1,0,0,1,0,0
1738,320000,11,100000,137.2931,103.2,16.2,0,1,0,1,1,0,1
1739,260000,11,110000,235.3596,110.0,16.2,0,1,1,0,1,0,0
1740,320000,11,70000,235.3596,110.0,16.2,0,1,1,0,1,0,0
1741,195000,11,120000,235.3596,110.0,16.2,0,1,1,0,1,0,0
1742,220000,11,80000,235.3596,110.0,16.2,0,1,1,0,1,0,0
1743,220000,11,80000,235.3596,110.0,16.2,0,1,1,0,1,0,0
1744,190000,11,90000,235.3596,110.0,16.8,0,1,1,0,1,0,0
1745,245000,11,185000,235.3596,110.0,16.2,0,1,0,1,0,0,0
1746,250000,11,190000,235.3596,110.0,16.2,0,1,0,1,1,0,0
1747,310000,11,120000,235.3596,110.0,16.8,0,1,1,0,1,0,0
1748,400000,10,221889,259.8,126.32,22.32,0,0,0,0,1,0,0
1749,300000,10,80000,259.8,126.32,22.32,0,1,0,0,1,0,0
1750,300000,10,110000,235.3596,110.0,16.2,0,1,1,0,1,0,0
1751,400000,10,60000,137.2931,103.2,16.2,0,1,0,0,1,0,1
1752,475000,10,80000,259.8,126.32,22.32,0,1,0,0,1,0,0
1753,440000,10,80000,259.9,126.3,22.32,0,1,0,1,1,0,0
1754,380000,10,80000,137.2931,103.2,16.2,0,1,1,0,1,0,1
1755,400000,10,70000,235.3596,110.0,16.2,0,1,0,1,1,0,0
1756,400000,10,100000,259.8,126.32,22.32,0,1,1,0,1,0,0
1757,500000,10,80000,259.8,126.32,22.32,0,1,0,0,1,0,0
1758,450000,10,96000,259.8,126.32,22.32,0,1,0,1,1,0,0
1759,450000,10,96000,259.8,126.32,22.32,0,1,0,1,1,0,0
1760,375000,10,35000,259.8,126.32,22.32,0,1,1,0,1,0,0
1761,375000,10,35000,259.8,126.32,22.32,0,1,1,0,1,0,0
1762,360000,10,80000,259.8,126.32,22.32,0,1,1,0,1,0,0
1763,475000,10,80000,259.8,126.32,22.32,0,1,0,0,1,0,0
1764,260000,10,90000,235.3596,110.0,16.2,0,1,0,1,1,0,0
1765,390000,10,153000,259.8,126.32,22.32,0,1,0,0,1,0,0
1766,360000,10,157000,259.9,126.3,22.32,0,1,1,0,1,0,0
1767,380000,10,157000,259.9,126.3,22.32,0,1,1,0,1,0,0
1768,450000,10,108000,259.9,126.3,22.32,0,1,0,0,1,0,0
1769,450000,10,100000,259.9,126.3,22.32,0,1,0,0,1,0,0
1770,450000,10,128000,259.8,126.32,22.32,0,1,1,0,1,0,0
1771,415000,9,60000,144.15,113.42,17.7,0,0,0,0,1,0,1
1772,450000,9,120000,259.8,126.32,22.32,0,1,1,0,1,0,0
1773,395000,9,120000,259.8,126.32,22.32,0,1,0,0,1,0,0
1774,400000,9,138000,259.8,126.32,22.32,0,1,0,0,1,0,0
1775,450000,9,60000,259.8,126.32,22.32,0,1,0,1,1,0,0
1776,390000,9,100000,259.8,126.32,22.32,0,1,1,0,1,0,0
1777,415000,9,60000,144.15,113.42,17.7,0,0,0,0,1,0,1
1778,415000,9,80000,259.8,126.32,22.32,0,1,1,0,1,0,0
1779,440000,9,80000,259.8,126.32,22.32,0,1,1,0,1,0,0
1780,432000,9,77000,259.8,126.32,22.32,0,1,0,0,1,0,0
1781,355000,9,60000,144.15,113.42,17.7,0,0,0,0,1,0,1
1782,434999,9,57000,144.15,113.42,17.7,0,0,0,0,1,0,1
1783,400000,9,182000,219.7,88.7,24.8,0,1,1,0,1,0,0
1784,459999,9,70000,259.8,126.32,22.32,0,1,0,0,1,0,0
1785,360000,9,100000,259.8,126.32,22.32,0,1,1,0,1,0,0
1786,420000,9,100000,259.8,126.32,22.32,0,1,1,0,1,0,0
1787,500000,9,90000,259.8,126.32,19.08,0,1,0,0,0,0,0
1788,409999,9,100000,259.9,126.3,22.32,0,1,1,0,1,0,0
1789,549000,9,66657,259.8,126.32,22.32,0,0,0,0,0,0,0
1790,425000,9,100000,259.8,126.32,22.32,0,1,1,0,1,0,0
1791,450000,9,72000,259.8,126.32,22.32,0,1,1,0,1,0,0
1792,400000,9,103655,259.9,126.3,22.32,0,1,1,0,1,0,0
1793,465000,9,146000,259.8,126.32,22.32,0,1,1,0,1,0,0
1794,450000,9,100000,259.8,126.32,22.32,0,1,1,0,1,0,0
1795,500000,9,70000,259.8,126.32,22.32,0,1,0,0,1,0,0
1796,450000,9,150000,259.8,126.32,22.32,0,1,0,1,1,0,0
1797,475000,9,83000,154.9,121.3,15.74,0,1,0,0,0,0,1
1798,475000,9,83000,154.9,121.3,15.74,0,1,0,0,0,0,1
1799,590000,9,110000,259.8,126.32,22.32,0,1,1,0,1,0,0
1800,350000,9,120000,259.8,126.32,22.32,0,1,0,1,1,0,0
1801,450000,9,200000,259.8,126.32,22.32,0,1,1,0,1,0,0
1802,450000,9,128000,259.8,126.32,22.32,0,1,1,0,1,0,0
1803,522000,8,150000,259.8,126.32,22.32,0,1,1,0,1,0,0
1804,530000,8,92500,259.9,126.3,22.32,0,1,0,0,1,0,0
1805,500000,8,50000,154.9,121.3,17.1,0,1,1,0,1,0,1
1806,525000,8,75000,259.9,126.3,22.32,0,1,0,0,0,0,0
1807,420000,8,69000,259.8,126.32,22.32,0,1,0,1,1,0,0
1808,550000,8,50000,219.9,88.7,23.5,0,1,0,0,1,0,0
1809,445000,8,87185,259.9,126.3,22.32,0,1,1,0,1,0,0
1810,500000,8,87000,259.8,126.32,22.32,0,1,1,0,1,0,0
1811,500000,8,70000,259.8,126.32,22.32,0,1,0,1,1,0,0
1812,520000,8,88000,259.8,126.32,22.32,0,1,1,0,1,0,0
1813,450000,8,50000,154.9,121.3,17.01,0,1,0,1,1,0,1
1814,425000,8,80000,259.8,126.32,22.32,0,1,1,0,1,0,0
1815,700000,8,76460,259.8,126.32,22.32,0,1,0,0,1,0,0
1816,475000,8,125000,259.9,126.3,22.32,0,1,0,1,1,0,0
1817,580000,8,80000,259.8,126.32,22.32,0,1,1,0,1,0,0
1818,400000,8,70000,154.9,121.3,17.01,0,1,0,0,1,0,1
1819,500000,8,80000,259.9,126.3,22.32,0,1,1,0,1,0,0
1820,450000,8,50000,154.9,121.3,17.01,0,1,0,1,1,0,1
1821,459999,8,80000,259.8,126.32,22.32,0,1,1,0,1,0,0
1822,509999,8,120000,259.9,126.3,22.32,0,1,1,0,0,0,0
1823,450000,8,100000,154.9,121.3,15.74,0,1,1,0,0,0,1
1824,550000,8,80000,250.06,113.42,25.0,0,0,0,0,1,0,0
1825,550000,8,80000,250.06,113.42,25.0,0,0,0,0,1,0,0
1826,500000,7,70000,154.9,121.3,17.1,0,1,0,0,1,0,1
1827,535000,7,70000,259.8,126.32,22.32,0,1,0,1,1,0,0
1828,580000,7,56000,259.9,126.3,22.32,0,1,0,0,1,0,0
1829,459999,7,110000,219.7,88.7,24.8,0,1,1,0,1,0,0
1830,575000,7,106000,259.8,126.32,22.32,0,1,0,0,1,0,0
1831,700000,7,117000,259.8,126.32,22.32,0,0,0,0,1,0,0
1832,755000,7,29340,259.8,126.32,22.32,0,1,0,0,1,0,0
1833,545000,7,80000,259.8,126.32,22.32,0,1,1,0,1,0,0
1834,700000,7,80000,259.8,126.32,22.32,0,1,0,0,1,0,0
1835,736000,7,125000,259.8,126.32,22.32,0,1,0,0,0,0,0
1836,600000,7,125000,259.8,126.32,22.32,0,1,0,0,1,0,0
1837,545000,7,100000,259.8,126.32,22.32,0,1,1,0,1,0,0
1838,575000,7,120000,259.8,126.32,22.32,0,1,0,1,1,0,0
1839,550000,7,40000,135.3,105.5,17.43,0,1,0,0,1,0,1
1840,645000,7,150360,259.8,126.32,22.32,0,1,0,0,1,0,0
1841,650000,7,83000,259.8,126.32,22.32,0,1,0,1,1,0,0
1842,625000,7,70000,259.8,126.32,22.32,0,1,1,0,1,0,0
1843,525000,7,80000,259.8,126.32,22.32,0,1,1,0,1,0,0
1844,500000,7,33400,135.3,105.5,17.43,0,1,0,0,1,0,1
1845,600000,7,125000,259.8,126.32,22.32,0,1,0,0,1,0,0
1846,730000,7,60000,259.8,126.32,22.32,0,1,0,0,1,0,0
1847,730000,7,60000,259.8,126.32,22.32,0,1,0,0,1,0,0
1848,560000,6,119000,259.9,126.2,23.9,0,1,0,0,1,0,0
1849,465000,6,50000,135.3,105.5,17.43,0,1,1,0,1,0,1
1850,700000,6,25000,154.9,121.4,17.01,0,1,0,0,1,0,1
1851,625000,6,20000,154.9,121.4,17.01,0,1,0,0,1,0,1
1852,600000,6,60000,219.7,88.7,24.8,0,1,1,0,1,0,0
1853,525000,6,248000,219.7,88.7,24.8,0,1,0,0,1,0,0
1854,650000,6,40000,154.9,121.3,17.01,0,1,0,0,1,0,1
1855,600000,6,80000,259.9,126.2,23.9,0,1,1,0,1,0,0
1856,575000,6,23000,259.9,126.2,23.9,0,1,0,0,1,0,0
1857,795000,6,35000,154.9,121.3,17.01,0,1,0,0,1,0,1
1858,540000,6,35000,144.15,113.42,17.7,0,0,1,0,1,0,1
1859,700000,6,25000,154.9,121.4,17.01,0,1,0,0,1,0,1
1860,600000,6,80000,259.8,126.32,23.9,0,1,0,0,1,0,0
1861,795000,6,35000,154.9,121.3,17.01,0,1,0,0,1,0,1
1862,760000,5,20000,154.9,121.4,17.01,0,1,0,0,1,0,1
1863,749000,5,25000,154.9,121.3,17.01,0,1,0,0,1,0,1
1864,710000,5,40000,219.7,88.7,24.8,0,1,0,0,1,0,0
1865,800000,5,80000,154.9,121.3,17.01,0,1,1,0,0,0,1
1866,850000,5,120000,259.9,126.2,19.08,0,1,0,0,0,0,0
1867,850000,5,120000,259.8,126.32,23.9,0,1,0,0,1,0,0
1868,710000,5,40000,219.7,88.7,24.8,0,1,0,0,1,0,0
1869,850000,5,25000,154.9,121.3,17.01,0,1,0,0,1,0,1
1870,800000,5,80000,259.9,126.2,23.9,0,1,0,0,1,0,0
1871,650000,5,40000,135.3,105.5,17.43,0,1,0,0,1,0,1
1872,803999,5,60000,259.9,126.2,23.9,0,1,0,0,1,0,0
1873,866000,4,37800,151.0,121.3,17.0,0,1,0,0,1,0,1
1874,850000,4,35000,259.9,126.2,23.9,0,1,0,0,1,0,0
1875,950000,4,20000,151.0,121.3,17.0,0,1,0,0,1,0,1
1876,900000,4,20000,151.0,121.3,17.0,0,1,0,0,1,0,1
1877,850000,4,35000,259.87,126.2,22.0,0,1,0,1,1,0,0
1878,1000000,4,15000,154.9,121.3,17.01,0,1,0,0,0,0,1
1879,750000,4,40000,259.9,126.2,23.9,0,1,0,0,1,0,0
1880,700000,4,82000,219.7,88.7,24.8,0,1,0,0,1,0,0
1881,1050000,4,70000,259.8,126.32,22.32,0,0,0,0,1,0,0
1882,750000,4,39000,154.9,121.3,17.01,0,1,0,0,1,0,1
1883,860000,4,40000,259.87,126.2,22.0,0,1,1,0,1,0,0
1884,800000,4,15000,259.9,126.2,23.9,0,1,0,0,1,0,0
1885,990000,4,20000,151.0,121.3,17.0,0,1,0,0,0,0,1
1886,800000,4,45500,259.9,126.2,23.9,0,1,1,0,1,0,0
1887,1100000,3,60000,151.0,121.3,17.0,0,1,0,0,1,0,1
1888,950000,3,13887,151.0,121.3,17.0,0,1,0,0,1,0,1
1889,1000000,3,30000,259.87,126.2,22.0,0,1,0,0,0,0,0
1890,1150000,3,49000,259.87,126.2,22.0,0,1,0,0,0,0,0
1891,1000000,3,10000,151.0,121.3,17.0,0,1,0,0,1,0,1
1892,1000000,3,30000,259.87,126.2,22.0,0,1,0,0,0,0,0
1893,1150000,3,35000,259.87,126.2,22.0,0,1,0,0,1,0,0
1894,1200000,3,40000,259.87,126.2,22.0,0,1,0,0,1,0,0
1895,950000,3,70000,259.87,126.2,22.0,0,1,0,0,1,0,0
1896,1149000,2,5000,151.0,121.3,17.0,0,1,0,0,1,0,1
1897,1100000,2,10000,151.0,121.3,17.0,0,1,0,0,1,0,1
1898,1270000,2,20000,151.0,121.3,17.0,0,1,0,0,0,0,1
1899,960000,2,20000,219.66,88.76,24.0,0,1,0,0,1,0,0
1900,1200000,2,40000,259.87,126.2,22.0,0,1,0,0,1,0,0
1901,1200000,2,20000,259.87,126.2,22.0,0,1,0,0,0,0,0
1902,990000,2,15000,151.0,121.3,17.0,0,1,0,0,1,0,1
1903,1149000,2,5000,151.0,121.3,17.0,0,1,0,0,1,0,1
1904,450000,7,46000,113.75,81.86,19.1,0,1,1,0,1,0,1
1905,420000,7,90000,180.4,71.01,24.4,0,1,1,0,1,0,0
1906,490000,7,100000,180.4,71.0,24.4,0,1,0,0,1,0,0
1907,426999,7,80000,114.0,82.0,19.1,0,1,0,0,1,0,1
1908,355000,7,121000,114.0,82.0,19.1,0,0,0,0,1,0,1
1909,375000,7,52000,113.75,81.86,19.1,0,1,0,0,1,0,1
1910,455000,7,42312,180.4,71.0,24.4,0,0,0,0,1,0,0
1911,455000,7,42312,180.4,71.0,24.4,0,0,0,0,1,0,0
1912,480000,7,30000,114.0,82.0,19.1,0,1,0,0,1,0,1
1913,500000,7,65000,113.75,81.86,19.1,0,1,0,0,1,0,1
1914,409999,6,135000,180.4,71.01,24.4,0,1,1,0,1,0,0
1915,409999,6,93000,113.75,81.86,19.1,0,1,0,0,1,0,1
1916,480000,6,70000,180.4,71.0,24.4,0,1,0,0,1,0,0
1917,400000,6,60000,180.4,71.0,24.4,0,1,1,0,1,0,0
1918,400000,6,100000,113.75,81.86,16.9,0,1,0,0,0,0,1
1919,375000,6,160000,180.4,71.01,24.4,0,1,0,0,1,0,0
1920,380000,6,50000,114.0,82.0,16.9,0,1,0,0,0,0,1
1921,509999,6,90000,180.4,71.01,24.4,0,1,0,0,1,0,0
1922,380000,6,30000,114.0,82.0,19.1,0,1,0,0,1,0,1
1923,450000,6,20000,114.0,82.0,19.1,0,1,0,0,1,0,1
1924,320000,6,91000,180.4,71.0,24.4,0,1,0,1,1,0,0
1925,320000,6,90000,180.4,71.0,24.4,0,1,1,0,1,0,0
1926,375000,6,30000,114.0,82.0,19.1,0,1,0,0,1,0,1
1927,500000,6,50000,180.4,71.0,24.4,0,1,1,0,1,0,0
1928,401000,6,74000,180.4,71.0,24.4,0,1,1,0,1,0,0
1929,509999,6,62000,180.4,71.0,24.4,0,1,1,0,1,0,0
1930,360000,6,120000,180.4,71.0,24.4,0,1,0,0,1,0,0
1931,425000,6,60000,180.4,71.0,24.4,0,1,0,0,1,0,0
1932,391000,6,55000,180.4,71.0,24.4,0,0,0,0,1,0,0
1933,565000,5,72000,114.0,82.0,19.1,0,0,0,0,0,0,1
1934,386000,5,44000,114.0,82.0,19.1,0,1,1,0,1,0,1
1935,350000,5,80000,114.0,82.0,19.1,0,1,1,0,1,0,1
